Wall time,Step,Value
1686505734.983213,108,11.289841651916504
1686505776.8967278,173,8.914216041564941
1686505822.199299,245,7.335095405578613
1686505831.840494,260,7.145918369293213
1686505925.4592443,403,6.301385402679443
1686505967.4439547,466,6.068084716796875
1686505996.709586,511,5.921603679656982
1686506013.9174645,539,5.86063289642334
1686506026.1098783,557,5.822117328643799
1686506052.4821773,597,5.737155914306641
1686506092.623596,659,5.646657943725586
1686506161.907997,765,5.629317283630371
1686506187.8898513,805,5.634037017822266
1686506229.8719218,867,5.656036376953125
1686506243.126553,887,5.660865783691406
1686506341.9817426,1016,5.684972763061523
1686506348.7698364,1027,5.6803364753723145
1686506355.4857724,1038,5.688523769378662
1686506412.956083,1126,5.755364418029785
1686506416.636378,1133,5.759182929992676
1686506437.5332088,1165,5.786809921264648
1686506446.6095688,1177,5.79274320602417
1686506450.5830557,1185,5.79538106918335
1686506497.259457,1253,5.825051307678223
1686506497.7539766,1255,5.824904918670654
1686506510.0431008,1272,5.848124027252197
1686506580.8881752,1377,5.936446189880371
1686506608.529381,1418,5.97155237197876
1686506634.591558,1459,6.014204978942871
1686506657.7231927,1495,6.035046577453613
1686506669.5940204,1511,6.048017501831055
1686506670.282964,1514,6.0500030517578125
1686506694.8793302,1549,6.088324069976807
1686506707.3355653,1566,6.103274345397949
1686506775.9909391,1671,6.170814514160156
1686506954.5319512,1941,6.370670318603516
1686506967.4314966,1961,6.38236665725708
1686506967.6791272,1962,6.383326053619385
1686507240.7159152,2360,6.573159217834473
1686507292.4302413,2437,6.588552951812744
1686507295.7440999,2442,6.593511581420898
1686507309.1424487,2463,6.609277248382568
1686507312.4027677,2466,6.610872745513916
1686507336.6942801,2504,6.628984451293945
1686507386.3173776,2578,6.649767875671387
1686507424.9233518,2636,6.627315998077393
1686507428.9852715,2644,6.615945816040039
1686507456.422548,2685,6.623108863830566
1686507462.647839,2694,6.622847557067871
1686507472.7726212,2709,6.622976779937744
1686507479.1256099,2718,6.628384590148926
1686507512.8251855,2769,6.619813442230225
1686507525.021916,2786,6.605874538421631
1686507561.8419337,2845,6.598649501800537
1686507649.0349598,2974,6.567651271820068
1686507732.1951709,3084,6.5399699211120605
1686507745.649171,3105,6.528108596801758
1686507747.9524822,3106,6.529895305633545
1686507774.1818345,3146,6.537569046020508
1686507809.8359175,3200,6.530452251434326
1686507822.6339452,3218,6.530947685241699
1686507838.7572784,3242,6.519847869873047
1686507855.0248919,3266,6.516159534454346
1686507855.7473814,3269,6.515870571136475
1686507914.717396,3357,6.481055736541748
1686507945.1030228,3405,6.4757561683654785
1686507998.5635521,3484,6.435876369476318
1686508010.7843382,3501,6.422479152679443
1686508027.9610038,3527,6.3983893394470215
1686508054.3156312,3567,6.3694634437561035
1686508077.3847258,3601,6.358113765716553
1686508087.9830453,3617,6.3574442863464355
1686508112.0258377,3655,6.3304123878479
1686508122.1956608,3669,6.328155517578125
1686508125.0857937,3672,6.328335762023926
1686508151.8026955,3713,6.309911727905273
1686508199.2152455,3783,6.288972854614258
1686508243.4766188,3849,6.25515079498291
1686508290.1223946,3916,6.2231035232543945
1686508364.6717896,4013,6.200026035308838
1686508371.878827,4024,6.1901445388793945
1686508428.505475,4110,6.159830093383789
1686508437.8493433,4122,6.156346797943115
1686508478.4532573,4182,6.161219120025635
1686508485.5091677,4193,6.151000022888184
1686508510.1577306,4228,6.148104190826416
1686508571.9555218,4319,6.100465297698975
1686508579.0817077,4329,6.094653129577637
1686508720.079447,4540,6.037944316864014
1686508736.8406892,4565,6.0434651374816895
1686508792.9989476,4650,6.01946496963501
1686508824.0383873,4691,5.985743045806885
1686508918.366868,4833,5.930854320526123
1686508921.5509942,4837,5.931053638458252
1686508951.378498,4883,5.924365043640137
1686509093.9217606,5080,5.864096641540527
1686509100.495342,5089,5.861599922180176
1686509103.0439472,5091,5.857165813446045
1686509130.0328214,5133,5.845572471618652
1686509133.4199104,5137,5.842404365539551
1686509146.5556843,5156,5.832836627960205
1686509167.224865,5188,5.833439826965332
1686509176.7562978,5201,5.833765029907227
1686509194.0089724,5226,5.828824043273926
1686509217.7870483,5263,5.8141584396362305
1686509240.8789408,5296,5.8145294189453125
1686509284.7281919,5363,5.802363872528076
1686509312.8738127,5404,5.802605152130127
1686509347.075404,5455,5.787723064422607
1686509490.2330558,5668,5.7128190994262695
1686509550.3455048,5759,5.696551322937012
1686509600.3010604,5833,5.69499397277832
1686509623.5935698,5867,5.691600799560547
1686509631.2749627,5880,5.69019889831543
1686509686.0554628,5957,5.6565937995910645
1686509702.6904185,5982,5.6580963134765625
1686509713.2230346,5998,5.645177841186523
1686509759.8402615,6054,5.629936695098877
1686509799.0333648,6112,5.6194987297058105
1686509815.9561737,6139,5.607787609100342
1686509819.434222,6143,5.607485294342041
